A,w1,relative_w1,critical_w1,amplitude,simulation_number,N
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.6687502271932398,119,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.4310114973892212,120,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,2.0466157421668814,121,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.23310174278569346,122,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.719565915156906,123,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8561696026201074,124,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.726139572128728,125,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.3088409176075848,126,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.0885393628882818,127,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.868697511691861,128,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.133298099652767,129,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.7336293881170766,130,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8164056775036461,131,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8472955240256509,132,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.2661892300364644,133,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.6115768381612507,134,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.7594279710390262,135,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.0470946788411457,136,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.4400455816747686,137,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8314020620922136,138,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.7556010243239889,139,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8756561708453415,140,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.2404123689372666,141,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.5176665109786913,142,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.0074574828495828,143,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,2.0785165629861417,144,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8570634132844351,145,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.5759063210454234,146,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8062659236708368,147,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.1648444178748074,148,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.054316250516488,149,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.4770314187375182,150,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.748305822193306,151,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.0128455162153756,152,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.4083858190451863,153,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.983916405109293,154,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.027420889871004,155,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.1567941277828486,156,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.5324660112503605,157,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.6940953060196701,158,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.769102144998896,159,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.0097193652481788,160,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.25031573985093925,161,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8173090286005068,162,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.24180010807630214,163,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.3169443181823411,164,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.5184818385112773,165,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.2212681352353565,166,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.1108046176221218,167,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.5393493984764038,168,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.5238346520739625,169,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.5148980337480967,170,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.2603427598063124,171,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.9520514405016476,172,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.13263288450851904,173,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.1153408665158162,174,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.6854697469400725,175,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.4707185574267839,176,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.6751641834090987,177,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.6355864233366276,178,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.343387680012882,179,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.8562046971108976,180,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.7625026624638427,181,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.1786850146416328,182,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.9904793238264378,183,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.4836889056266307,184,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.21027335529214755,185,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.5395283519243332,186,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.6060547020315037,187,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.3837893572684763,188,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.211946678735188,189,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.3155557152033493,190,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,2.4843761447441475,191,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.6749743610986607,192,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.0931927042014187,193,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.2048002187412148,194,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.7196905233747628,195,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.2206711554853233,196,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.7340618937523787,197,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,2.5322746095410342,198,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.6102310843395735,199,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.7532436218657764,200,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.3917800268377931,201,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8585711824658501,202,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.746087657759906,203,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.5410792207341357,204,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.0865889181416595,205,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.9970920992625134,206,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.1850251428687084,207,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.49452876925959716,208,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.47813072639078136,209,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,1.5582759131113848,210,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8072835479331646,211,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.8019271424127281,212,256
4.444444444444445,3.7045907975873993,0.1,3.604590797587399,0.42724233940628303,213,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.9472278719192664,114,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.4679501724090906,115,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.6871430249266715,116,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.908029878431525,117,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.6869886866897397,118,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.0553355312417414,119,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.293433875978709,120,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.321674797084992,121,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.1999862772948173,122,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.9281487740727359,123,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.8633439528545648,124,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.0556633645707625,125,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.9883895761496875,126,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.572806507572306,127,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.5103347796885533,128,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.1040976342876054,129,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.5802881854075508,130,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.5743241134097796,131,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.287604682835048,132,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.9223641725593577,133,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.0196108522058673,134,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.52159108802533,135,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.8349379901998087,136,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.056168649956772,137,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.4144791689055096,138,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.0789938269775967,139,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.3580368642836858,140,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.410651022315424,141,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.5656072984232672,142,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.187900260306232,143,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.5957912564719523,144,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.291363066977928,145,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.9262152298958765,146,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.939105935042606,147,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.4306462590975766,148,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.8700605226038736,149,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.1683754831861188,150,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,3.2559130753608914,151,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.1150053715803767,152,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.35814730881165585,153,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.0001508592992496,154,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.5425269677502285,155,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.9973200330622256,156,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.8582940330968405,157,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.2868393428879064,158,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.847954892195626,159,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.25595455588423444,160,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.8545007243216894,161,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.0251094298986638,162,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.0906343695000644,163,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.814223789765333,164,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.0662115799879395,165,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.3112518300731155,166,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.573826053158098,167,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.631585648059043,168,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,3.06627783013051,169,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.8353648952071099,170,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.55080444600863,171,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.517767793583904,172,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.4604788538144051,173,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.0449238464123467,174,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.149458472847359,175,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.365103663162098,176,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.9669928413959983,177,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.6812863074640186,178,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.44984248191927956,179,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.432855492358154,180,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.5802150080802986,181,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.2949475480430874,182,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.4411189103866988,183,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.952533892180305,184,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.9027173985103136,185,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.5589463783016457,186,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.7956645242201393,187,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,3.014472485041317,188,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,3.146837917962507,189,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.0905340765809337,190,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.579256288560835,191,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.474328245992527,192,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.9399281816083662,193,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.370504200617702,194,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.6816452672405074,195,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,3.1906137112351542,196,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.7951381819258385,197,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.4430786166159852,198,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.6526652249014803,199,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.3863328759643,200,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.9733668374103153,201,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.2518334971688885,202,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,3.314912275690249,203,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.7284798502058167,204,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.7020689432977234,205,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.6093116202825029,206,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.8092504331209701,207,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,2.6029435732155446,208,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.3892370285799002,209,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.3003255204422017,210,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.9153636830302694,211,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,1.4647785972292653,212,256
4.444444444444445,3.8045907975873994,0.2,3.604590797587399,0.4038001082350886,213,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.1977556768176023,114,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.3166073796297605,115,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.4784755960279508,116,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.27831548478795326,117,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.279550149335705,118,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.23619961867002873,119,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.4580755143569224,120,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.2180165506724899,121,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.2713124237366373,122,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.8052127433525506,123,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.09499153141449063,124,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.17669885314804454,125,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.553344421518868,126,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.42844749755379996,127,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.5112328885997733,128,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.10236353649808538,129,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.34971766578527036,130,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.44549796367439803,131,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.16720339023981048,132,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.711003110158031,133,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.6440254562593439,134,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.21311723058928472,135,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.14330507238212611,136,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.7923896777943755,137,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.14588558560836776,138,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.13713595721017002,139,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.7068821441086739,140,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.16859440978620557,141,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.4210652270041463,142,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.434980118115575,143,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.05838906424782135,144,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.50428347841778,145,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.9083869921304992,146,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.25661676564771774,147,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.18828207161597402,148,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.7040731038280819,149,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.44292682601149586,150,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.2142700313263787,151,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.7223276618970711,152,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.8538921369505937,153,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.5223957767452972,154,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.5338853846398632,155,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.23510745036875202,156,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.2724350911610456,157,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.30159783262760853,158,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.370942845373091,159,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.2795096445297723,160,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.4817231776024669,161,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.8062212956607414,162,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.14702662663577065,163,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.293108095784614,164,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.7228912381697921,165,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.42328458261268503,166,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.7523561410561347,167,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,1.0085768059108318,168,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.643838657875343,169,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.3605932814985829,170,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.21682964289005824,171,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.4854683272035792,172,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.6964293058000949,173,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.543054106895697,174,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.22452931420304187,175,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.5445557593059203,176,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.35665285624031406,177,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.7413206141990254,178,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.5445507253720079,179,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.26427518033802594,180,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.44786292706585135,181,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.08847335209207528,182,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,1.2036679080649137,183,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.030814424091874827,184,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.3748864896179608,185,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.40389310518061267,186,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.27642036514226687,187,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.6290323822829659,188,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.32674160823723064,189,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.2906268551005737,190,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.4607852672384551,191,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.5444374062697641,192,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.6449411447833961,193,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.2618968554485487,194,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.3758709764280228,195,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.5819892020682403,196,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.19210708109492852,197,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.07085981328891941,198,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.7712102392957336,199,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.654917355952159,200,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.13837453333621952,201,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.25627951727964626,202,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.6709782223968357,203,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.45401028719556036,204,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.4616063705023156,205,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.6400063496979419,206,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.5285358722696839,207,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.3338603404196997,208,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.24553788429227053,209,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.5437996000760745,210,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.5204657872344934,211,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.637945287215964,212,256
5.555555555555555,3.3656068534492505,-0.2,3.5656068534492507,0.1663574050926246,213,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.6608015444254102,114,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.6669015384950018,115,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.1531221725965803,116,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,1.0638598898986398,117,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.3583333607318077,118,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.35028152807283136,119,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.594523301611242,120,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.23525204097018018,121,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.0652046619265552,122,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,1.4365952241965383,123,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.2913643348320335,124,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.4535359125912271,125,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.9610854406050853,126,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.5393654450075751,127,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.5752573061294426,128,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.8074162090901602,129,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.3244712606878718,130,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.7347562431806341,131,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.5231902432054524,132,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.1687739437083193,133,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.36492544087881823,134,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.6307688693577405,135,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.4044288488637597,136,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,1.2754581395649824,137,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.7446044443379188,138,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.22832036490695845,139,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.3978542489594335,140,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.4034477548796978,141,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.36720765130454697,142,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.08533532196548795,143,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.8204068922664752,144,256
5.555555555555555,3.4656068534492506,-0.1,3.5656068534492507,0.285559817489167,145,256
